typo,label
patrikah,पत्रिका
paalaa,पाइला
pipalah,पिपल
pusphaa,पुष्प
pustakah,पुस्तक
prethewi,पृथ्वी
pokhree,पोखरी
poshanah,पोषण
paubaaah,पौवा
prakaas,प्रकाश
prakree,प्रकृति
prakharah,प्रखर
pragataa,प्रगति
pranayaa,प्रणय
pradeepaa,प्रदीप
prawall,प्रबल
prabhabh,प्रभाव
prayasaa,प्रयास
preethii,प्रीति
premah,प्रेम
pragyaaah,प्रज्ञा
fateekah,फटिक
foola,फूल
bagalah,बगल
baganaa,बगान
bagaenchaha,बगैँचा
bachathh,बचत
bachnah,बचन
batoowaha,बटुवा
waaraa,बर
bahaalh,बहाल
balah,बाला
bigula,बिगुल
beeruwaaa,बिरुवा
bhandarah,भन्डार
bharoosa,भरोसा
vuban,भवन
bhuwan,भुवन
vugool,भूगोल
bhoomika,भूमिका
mangalah,मंगल
makalah,मकल
makhanahh,मखन
magah,मगन
manjariha,मञ्जरी
maane,मणि
madat,मदत
madhana,मदन
madhoo,मधु
maana,मन
maneesh,मनीषा
mamathaa,ममता
mawyurr,मयूर
malamaa,मलम
masalaaa,मसला
maah,मह
mawhal,महल
mahemaaah,महिमा
manikah,माणिक
maanakaa,मानक
maanabha,मानव
mayaluuah,मायालु
malaaw,माला
maaliya,माली
mithasa,मिठास
meelanaa,मिलन
misilaa,मिसिल
mitaaa,मीत
munaah,मुना
munaalah,मुनाल
murlee,मुरली
moolka,मुलुक
muhaanahh,मुहान
mohar,मुहार
maidanh,मैदान
maena,मैना
mothee,मोती
moharahhh,मोहर
mauriiya,मौरी
maukil,मौलिक
maushamaa,मौसम
yawntra,यन्त्र
yawtri,यात्री
yugall,युगल
yuwaaah,युवा
yogaa,योग
yojanah,योजना
raachnah,रचना
rajath,रजत
ratnah,रत्न
ramanah,रमण
rawma,रमा
rawbe,रवि
rashmiiya,रश्मि
rashikah,रसिक
reewasa,रिवाज
ruppak,रुपक
rekaa,रेखा
reshamha,रेसम
rochakah,रोचक
rohinii,रोहिणी
raunikaa,रौनक
laganahh,लगन
lawta,लता
lawann,लवण
lahaanaa,लहना
laharrah,लहर
lakhsha,लक्ष
lakury,लाँकुरी
laabh,लाभ
laallii,लाली
lekhakah,लेखक
lochanah,लोचन
ojanaaah,ओजन
vikasa,विकास
vijaya,विजय
bigyana,विज्ञान
vidhya,विद्या
vydhan,विधान
vinamr,विनम्र
vinaya,विनय
vippana,विपना
vipull,विपुल
veeveeda,विविध
bibeck,विवेक
bishaal,विशाल
beehani,विहानी
brikshy,वृक्ष
sayawn,शयन
shaana,शान
shaant,शान्ति
shaaliii,शालीन
shikshy,शिक्षा
shiir,शिर
shishiraaah,शिशिर
shittal,शीतल
shuvah,शुभ
shail,शैली
shangam,संगम
samiyog,संयोग
sakalaa,सकल
sakshyamaah,सक्षम
saakha,सखा
shagun,सगुन
shaagol,सगोल
saghn,सघन
saacheta,सचेत
shajag,सजग
satika,सटीक
satahaa,सतह
sathya,सत्य
shaadan,सदन
shanduk,सन्दुक
sandhyaa,सन्ध्या
shapanaa,सपना
shafal,सफल
shafa,सफा
shafedd,सफेद
samata,समता
samaay,समय
samaajz,समाज
samiip,समीप
shamir,समीर
shaamuha,समूह
sharal,सरल
sabala,सवल
sahar,सहारा
shaandh,साँध
saaitaa,साइत
sakra,साकार
shakh,साख
saagar,सागर
shajha,साझा
saathiy,साथी
sadha,सादा
sadhan,साधना
saarati,सारथी
saahasaa,साहस
sakkshi,साक्षी
sindhhuu,सिन्धु
ssip,सिप
simmel,सिमल
simmana,सिमाना
simrikk,सिम्रिक
siraniy,सिरानी
sirjan,सिर्जना
shukha,सुख
sugndha,सुगन्ध
shugam,सुगम
sudn,सुदिन
shudeep,सुदीप
sudharr,सुधार
shun,सुन
sunalo,सुनौलो
sundhr,सुन्दर
shuman,सुमन
sumarza,सुमार्ग
shumukh,सुमुख
suuyog,सुयोग
sura,सुरज
surkshya,सुरक्षा
sulvaa,सुलभ
suwarnaa,सुवर्ण
subidhhaa,सुविधा
shushil,सुशील
sewaah,सेवा
sawgat,सौगात
harrin,हरिण
harete,हरित
haaweli,हवेली
hakimx,हाकिम
hardiik,हार्दिक
kshamatta,क्षमता
gian,ज्ञान
akhenda,अखण्ड
agouwa,अगुवा
agrajh,अग्रज
ajeya,अजय
ajair,अजर
athala,अटल
atithii,अतिथी
atule,अतुल
athhna,अथाह
anantaah,अनन्त
anujha,अनुज
apahaar,अपार
apurrba,अपुर्ब
abhaa,अभय
amarh,अमर
amalu,अमल
arunna,अरुण
arppan,अर्पण
ashla,असल
aksher,अक्षर
angaan,आँगन
aanchalh,आँचल
akarr,आकार
aakashh,आकाश
adarr,आदर
aadarsa,आदर्श
aadhaaar,आधार
amull,आमूल
aayaamh,आयाम
aarjana,आर्जन
aaloh,आलोक
awaash,आवास
aashah,आशा
aashen,आसन
aashta,आस्था
inaamm,इनाम
utamm,उत्तम
udayaah,उदय
udhaarr,उदार
unnathi,उन्नती
umaang,उमंग
ushah,उषा
urjaaah,ऊर्जा
ekataah,एकता
kanthaaah,कण्ठ
kadham,कदम
kadhhar,कदर
kapyl,कपिल
kapoorr,कपुर
kammal,कमल
karunaa,करुणा
kaalamh,कलम
kalaa,कला
kabee,कवि
kawitha,कविता
kassammm,कसम
kabyaaah,काब्य
kaamna,कामना
keenar,किनारा
kiraan,किरण
kilaa,किल्ला
keerati,कीर्ति
kunjyaa,कुञ्ज
kushaall,कुशल
kussumm,कुसुम
kreepa,कृपा
keshaa,केशर
koilih,कोइली
kopillaa,कोपिला
khajanaaah,खजाना
khaniij,खनिज
khaanii,खानी
gagannh,गगन
gamlah,गमला
gahan,गहना
gaajall,गाजल
gaathha,गाथा
guranas,गुराँस
gruhh,गृह
gochhaar,गोचर
gorassa,गोरस
gorreto,गोरेटो
gouthali,गौँथली
gauravah,गौरव
ghoomti,घुम्ती
chkr,चक्र
chandraa,चन्द्र
chaamak,चमक
chameliya,चमेली
charanahh,चरण
chaandnhi,चाँदनी
chaandee,चाँदी
chaahnah,चाहना
chhitra,चित्र
chiraagah,चिराग
chirayuh,चिरायु
chhetaan,चेतन
chehrah,चेहरा
chautariyah,चौतारी
chhvi,छवि
chhaarii,छहारी
chhataaa,छाता
chhaayaan,छायाँ
chhimekii,छिमेकी
jagatha,जगत्
janthaa,जनता
zameen,जमिन
jamoona,जमुना
zaraayo,जरायो
jala,जल
jahz,जहाज
jagritaa,जागृति
jaate,जाती
jeevanah,जीवन
juneleeah,जुनेली
jurleee,जुरेली
joohi,जुही
jorh,जोर
jyotya,ज्योति
jharnaa,झरना
jhalakaah,झलक
dabbli,डबली
danffay,डाँफे
daaly,डाली
dhok,ढोका
takmaaah,तक्मा
tapanahaa,तपन
tablahh,तबला
taralla,तरल
taraajoo,तराजु
tarelyah,तरेली
talauu,तलाउ
talaiyaa,तलैया
taraah,तारा
taallii,ताली
tirsanah,तिर्सना
tejyaa,तेज
toranaah,तोरण
treekonahh,त्रिकोण
thalohh,थलो
thalia,थाली
thungaa,थुँगो
thaileh,थैली
darpn,दर्पण
darshanah,दर्शन
dallanah,दलान
diyalooah,दियालो
diloh,दिल
diwasha,दिवस
diwaha,दिवा
deekshaah,दीक्षा
dipaah,दीप
dobnah,दोभान
drabyaaah,द्रव्य
dhanahh,धन
dhaneshaah,धनेश
dhairahh,धैर्य
nakshatr,नक्षत्र
nagarah,नगर
najeerah,नजिर
navaa,नभ
nammana,नमन
namunnaa,नमुना
nayen,नयन
narrah,नरम
naharahh,नहर
naakaaahh,नाका
nekat,निकट
nikhass,निकास
neegamaaah,निगम
nibash,निवास
niymaa,नियम
nirdosahh,निर्दोष
nirmalaah,निर्मल
neermanahh,निर्माण
nipurnaahh,निपुण
nisaanaaa,निसाना
netraaah,नेत्र
nyayh,न्याय
paathnah,पठन
panaah,पन्ना
pareey,परी
pareleeah,परेली
parewah,परेवा
pawnaa,पवन
pavitrah,पवित्र
patrikaahh,पत्रिका
paailah,पाइला
pipalahh,पिपल
pusspha,पुष्प
pustakahh,पुस्तक
preethwiyaa,पृथ्वी
pokhriy,पोखरी
poshannah,पोषण
pauwaahh,पौवा
prakashh,प्रकाश
prakretih,प्रकृति
prakharaah,प्रखर
pragti,प्रगति
pranyah,प्रणय
pradippaa,प्रदीप
praball,प्रबल
prabhaah,प्रभाव
prayasah,प्रयास
preethiya,प्रीति
preem,प्रेम
pragyaaahh,प्रज्ञा
fateekahh,फटिक
phool,फूल
bagallh,बगल
bagah,बगान
bagainchaaah,बगैँचा
bachat,बचत
bachenah,बचन
batuwahh,बटुवा
waaraah,बर
bahhal,बहाल
baalaaah,बाला
beguul,बिगुल
weruaha,बिरुवा
bhandraa,भन्डार
bharooshah,भरोसा
bhawanah,भवन
bhuwanah,भुवन
bhugola,भूगोल
bhoomikaa,भूमिका
mangalahh,मंगल
makalhaa,मकल
makhanahaa,मखन
magann,मगन
manjaari,मञ्जरी
maney,मणि
madhataa,मदत
madanahh,मदन
madhush,मधु
mawn,मन
manishah,मनीषा
mamataah,ममता
mawyur,मयूर
malamhaah,मलम
masalah,मसला
mawha,मह
mahalah,महल
maheemaah,महिमा
manikaah,माणिक
maanakaa,मानक
maanabhh,मानव
mayaluah,मायालु
malaaah,माला
maaleah,माली
meethah,मिठास
meelanh,मिलन
meeseelah,मिसिल
mitw,मीत
munnaa,मुना
munalh,मुनाल
murawli,मुरली
mulukaah,मुलुक
muhaanahhh,मुहान
muha,मुहार
maidaanah,मैदान
mynah,मैना
mooteeah,मोती
moharh,मोहर
maureeah,मौरी
maulikaah,मौलिक
mausamha,मौसम
yawntraa,यन्त्र
yawtree,यात्री
yugalah,युगल
yuwaah,युवा
yoogaa,योग
yojnaa,योजना
rachanah,रचना
raajatah,रजत
ratnaaah,रत्न
ramanaha,रमण
rawmaa,रमा
rawbee,रवि
rashma,रश्मि
rashikaaahh,रसिक
ribaaja,रिवाज
roopakk,रुपक
rhekha,रेखा
reshamra,रेसम
rochakahh,रोचक
rohinaa,रोहिणी
raunakaa,रौनक
laganaah,लगन
lawtaa,लता
lavan,लवण
lahanah,लहना
lawhar,लहर
lakhshaah,लक्ष
lakurii,लाँकुरी
laab,लाभ
lale,लाली
lekhakaaa,लेखक
lochannaa,लोचन
oajan,ओजन
vicas,विकास
vijjay,विजय
vigyaan,विज्ञान
vidyaaah,विद्या
beedhaan,विधान
vinamrah,विनम्र
vinnay,विनय
vipnaa,विपना
vipula,विपुल
vividh,विविध
beebek,विवेक
bishaala,विशाल
bihaniyaa,विहानी
brikshyaaah,वृक्ष
shayawn,शयन
shaannaa,शान
saanti,शान्ति
shaalnaa,शालीन
shikshyaaa,शिक्षा
sheerah,शिर
shishirhaa,शिशिर
shitaal,शीतल
shuv,शुभ
shaaili,शैली
shangamm,संगम
samyoogaa,संयोग
sakalah,सकल
saksham,सक्षम
shakha,सखा
shagunn,सगुन
sagoolah,सगोल
sagahn,सघन
sachetah,सचेत
shajagg,सजग
shatik,सटीक
shataha,सतह
saty,सत्य
shaadann,सदन
shanduke,सन्दुक
shandyaa,सन्ध्या
sapanaaah,सपना
shafall,सफल
shaafa,सफा
saafedh,सफेद
samataah,समता
samaayaah,समय
samaaz,समाज
shamip,समीप
shamirr,समीर
samuhah,समूह
shaaral,सरल
sabaal,सवल
sahraa,सहारा
saadh,साँध
shait,साइत
shakar,साकार
shaakh,साख
shaagar,सागर
shaajha,साझा
sathi,साथी
shadha,सादा
sadhanah,साधना
saarthi,सारथी
saahsa,साहस
saksih,साक्षी
sendhu,सिन्धु
siipp,सिप
simalh,सिमल
simanah,सिमाना
simric,सिम्रिक
sirni,सिरानी
syrjana,सिर्जना
suukha,सुख
sugndhaa,सुगन्ध
suugam,सुगम
sudinnn,सुदिन
sudheep,सुदीप
sudhaaar,सुधार
sunh,सुन
sunauolo,सुनौलो
sundarh,सुन्दर
suuman,सुमन
sumrga,सुमार्ग
suumukh,सुमुख
siuuyog,सुयोग
surajh,सुरज
suurakshya,सुरक्षा
sulvva,सुलभ
suwarnna,सुवर्ण
sbhidhaa,सुविधा
shusil,सुशील
sewha,सेवा
saugatt,सौगात
haryn,हरिण
harreet,हरित
hawely,हवेली
hakem,हाकिम
hardikx,हार्दिक
kshamt,क्षमता
gaaan,ज्ञान
ackhanda,अखण्ड
aghuwa,अगुवा
akraj,अग्रज
ajyaya,अजय
ajahr,अजर
ataala,अटल
athethi,अतिथी
atula,अतुल
athenaa,अथाह
anentha,अनन्त
anujae,अनुज
aparr,अपार
apurbaah,अपुर्ब
abhaiyaa,अभय
amra,अमर
ammal,अमल
aruun,अरुण
arppan,अर्पण
ashahla,असल
akshiaar,अक्षर
aangn,आँगन
anchaal,आँचल
aakarah,आकार
akas,आकाश
aadah,आदर
adarsa,आदर्श
aadharr,आधार
aamull,आमूल
aayaama,आयाम
aarjanh,आर्जन
aloc,आलोक
aawes,आवास
aashaa,आशा
aashanah,आसन
aashtha,आस्था
inaamh,इनाम
uttamma,उत्तम
udaiyaa,उदय
udhaara,उदार
unnate,उन्नती
oomang,उमंग
ushaaa,उषा
urzaa,ऊर्जा
ektaa,एकता
khantha,कण्ठ
kadamm,कदम
kaddhar,कदर
kaapeel,कपिल
kapoora,कपुर
kaamal,कमल
karunaaa,करुणा
kallaam,कलम
kaalaa,कला
kawee,कवि
kavitaa,कविता
kasaam,कसम
kabyaah,काब्य
kaamanaah,कामना
kenraa,किनारा
keerann,किरण
khela,किल्ला
keertiy,कीर्ति
kuunja,कुञ्ज
kushaal,कुशल
kusuum,कुसुम
kreepaa,कृपा
kesharr,केशर
koyli,कोइली
kopilaaah,कोपिला
khajanaah,खजाना
khanije,खनिज
khaneeha,खानी
gaagan,गगन
gamlaah,गमला
gahanaah,गहना
gajhal,गाजल
gaathaah,गाथा
gurransa,गुराँस
grihaah,गृह
gochare,गोचर
gorosha,गोरस
goretoo,गोरेटो
gaunthlii,गौँथली
gaurabhh,गौरव
ghoomtee,घुम्ती
chakara,चक्र
chaandra,चन्द्र
chhamak,चमक
cameli,चमेली
chharan,चरण
chandaniy,चाँदनी
chhandi,चाँदी
chahnaaah,चाहना
chithra,चित्र
chiragh,चिराग
chirayuah,चिरायु
chetanna,चेतन
chehraahh,चेहरा
chauthari,चौतारी
chhvia,छवि
chhaariy,छहारी
chhatta,छाता
chhaayen,छायाँ
chhimeky,छिमेकी
jagattha,जगत्
jantahh,जनता
jameena,जमिन
zamuna,जमुना
zarayo,जरायो
jallaa,जल
zahaj,जहाज
jagrita,जागृति
jathii,जाती
jeevannh,जीवन
juneliya,जुनेली
jurleiya,जुरेली
juheea,जुही
jorr,जोर
jyotiya,ज्योति
jharnahh,झरना
jhalakaahh,झलक
dabllee,डबली
danphay,डाँफे
daalee,डाली
dhokaah,ढोका
takhmaa,तक्मा
tapanah,तपन
tablaha,तबला
taralaa,तरल
tarajuhh,तराजु
tareliiy,तरेली
talal,तलाउ
talaiy,तलैया
taraha,तारा
taaliah,ताली
tirsanahh,तिर्सना
tejahh,तेज
toranah,तोरण
thaleah,थाली
thungooaa,थुँगो
thaailaa,थैली
darpaan,दर्पण
darsnaa,दर्शन
dalnaa,दलान
diyalohh,दियालो
deelah,दिल
deewasah,दिवस
deewahaa,दिवा
deekshahh,दीक्षा
deepahh,दीप
dobanna,दोभान
drawbyah,द्रव्य
dhanaahh,धन
dhaneesha,धनेश
dhairyaaah,धैर्य
nakshatraah,नक्षत्र
nagarahh,नगर
najeerh,नजिर
navaah,नभ
namnahhh,नमन
namuunah,नमुना
naynaaah,नयन
naramahh,नरम
naharh,नहर
naakaahh,नाका
nikath,निकट
nikashh,निकास
nighama,निगम
niwaas,निवास
niyam,नियम
neerdos,निर्दोष
neermalaah,निर्मल
nirmaana,निर्माण
nipur,निपुण
nisaanaaahh,निसाना
netraha,नेत्र
nyayaa,न्याय
pathaana,पठन
pannaaahh,पन्ना
pareeahh,परी
pareleeaa,परेली
pareba,परेवा
pawanahh,पवन
pavitraah,पवित्र
patreeka,पत्रिका
paailaaah,पाइला
peepalh,पिपल
pupah,पुष्प
pustakhaa,पुस्तक
prethwee,पृथ्वी
pokhreeh,पोखरी
poshanahh,पोषण
pauwaaaa,पौवा
prakhaa,प्रकाश
prakrethi,प्रकृति
prakhr,प्रखर
pragatiah,प्रगति
pranayahh,प्रणय
pradipah,प्रदीप
prabalhh,प्रबल
prabhaawh,प्रभाव
prayasahh,प्रयास
preetah,प्रीति
premmaa,प्रेम
pragyanah,प्रज्ञा
fatikahh,फटिक
phoolaa,फूल
bagalahh,बगल
bagnaah,बगान
bagainchh,बगैँचा
bachatt,बचत
bachanaah,बचन
batooah,बटुवा
baaraa,बर
bahalah,बहाल
baalahh,बाला
beegula,बिगुल
beeruwaah,बिरुवा
bhandaarhha,भन्डार
bharosaa,भरोसा
vubanaa,भवन
bhuvanaa,भुवन
vugolah,भूगोल
bhumikaaah,भूमिका
mangalh,मंगल
makalahh,मकल
makhanaha,मखन
maganaah,मगन
manjarii,मञ्जरी
maanee,मणि
madathaa,मदत
madna,मदन
madhuu,मधु
maanaa,मन
manishaaah,मनीषा
mamathah,ममता
mayuraa,मयूर
malamaah,मलम
masalaah,मसला
maaha,मह
mahalaah,महल
mahimaah,महिमा
manikaa,माणिक
maanah,मानक
manabha,मानव
mayalo,मायालु
maalaah,माला
maaliyaa,माली
meethaa,मिठास
meelans,मिलन
misilah,मिसिल
meetw,मीत
munaaah,मुना
munaalah,मुनाल
murawlee,मुरली
mulukah,मुलुक
muha,मुहान
muharr,मुहार
maidaanaah,मैदान
maenah,मैना
mootihaa,मोती
moharahh,मोहर
mauriah,मौरी
maulikah,मौलिक
maushamaah,मौसम
yantrahh,यन्त्र
yaatreeah,यात्री
yogal,युगल
yuwaaahh,युवा
yogahh,योग
yojanaah,योजना
rachanahh,रचना
rajaata,रजत
ratnaha,रत्न
ramanahh,रमण
ramahh,रमा
rabeeah,रवि
rashmeeah,रश्मि
rashaik,रसिक
reebaaja,रिवाज
roopakaa,रुपक
rekhaw,रेखा
reshamhaa,रेसम
rochakaahh,रोचक
rohiniya,रोहिणी
raunikaah,रौनक
laganaa,लगन
lattaa,लता
lavaan,लवण
lahanahh,लहना
lawharr,लहर
lakshyaah,लक्ष
lankoori,लाँकुरी
laabha,लाभ
laalee,लाली
lekhakhaa,लेखक
lochanahh,लोचन
oajana,ओजन
vikasha,विकास
vijai,विजय
vijnyan,विज्ञान
vidhyaa,विद्या
vedhan,विधान
vinah,विनम्र
vynay,विनय
vipanah,विपना
vippul,विपुल
vividhh,विविध
bibeka,विवेक
beeshaal,विशाल
bihaniya,विहानी
bhrikshya,वृक्ष
shayaan,शयन
shaanah,शान
shaantaa,शान्ति
shaalii,शालीन
sheeksha,शिक्षा
sheeraah,शिर
setal,शीतल
shuvaa,शुभ
shaailaa,शैली
sangamma,संगम
samiyogaa,संयोग
sakalaha,सकल
sakshyaa,सक्षम
shakhaa,सखा
sagunaa,सगुन
shaagool,सगोल
saghana,सघन
sachetaaah,सचेत
saajaga,सजग
shateek,सटीक
shata,सतह
shatya,सत्य
sadhana,सदन
shandukk,सन्दुक
sandhyah,सन्ध्या
sapaanaa,सपना
shaafal,सफल
shafaa,सफा
shafedh,सफेद
samaataa,समता
samaaay,समय
samaajaaah,समाज
shameep,समीप
sameerah,समीर
samuhahh,समूह
sharaal,सरल
saabal,सवल
saharahh,सहारा
sadh,साँध
shaiita,साइत
sacar,साकार
saankh,साख
shagar,सागर
shajhaa,साझा
shaathy,साथी
shaadhaa,सादा
saadhnaa,साधना
sarathhi,सारथी
saahassa,साहस
sakshe,साक्षी
sindhuuu,सिन्धु
sep,सिप
siml,सिमल
siman,सिमाना
symrk,सिम्रिक
syrani,सिरानी
sirjnaa,सिर्जना
shukhaa,सुख
sugandhaaa,सुगन्ध
shugamm,सुगम
shudin,सुदिन
sudiipa,सुदीप
suudhaar,सुधार
suunn,सुन
sunall,सुनौलो
sundharr,सुन्दर
shumann,सुमन
sumargaaah,सुमार्ग
sumukhh,सुमुख
shuyog,सुयोग
suraaj,सुरज
surakshyaa,सुरक्षा
sulavw,सुलभ
suwrnna,सुवर्ण
subdhhaa,सुविधा
shuseel,सुशील
sewaaa,सेवा
saogat,सौगात
harend,हरिण
hareett,हरित
hawelii,हवेली
haqim,हाकिम
hardyik,हार्दिक
kshmta,क्षमता
jyan,ज्ञान
akhund,अखण्ड
agowaa,अगुवा
aghraj,अग्रज
ajhaya,अजय
ajurr,अजर
atalaa,अटल
aathithi,अतिथी
athool,अतुल
athhanah,अथाह
anaantha,अनन्त
anouja,अनुज
apaarra,अपार
apurbh,अपुर्ब
abhaiyaa,अभय
amaarr,अमर
amahl,अमल
aroonn,अरुण
arpaan,अर्पण
ashaala,असल
akshiar,अक्षर
aagan,आँगन
aanchala,आँचल
aakaarh,आकार
aakaasha,आकाश
aadharr,आदर
adarsh,आदर्श
aadhaara,आधार
aamooll,आमूल
aayaaam,आयाम
aarjaanah,आर्जन
